PZN;Wirkstoffe;Artikelname (Hauptbegriff);Anbietername;Volumen (Bezugsgröße);Einh. (Bezugsgr.);Menge;Einh.;PpU (APU exkl. NBR);NBR;Erstattungsb.;APU / HAP;Taxe-EK;HR ges.;Ges. VK;V;DRF-Bez.;Aufnahme;Wirkstoffe und Mengen
13966098;Ertugliflozin-Pidolsäure | Sitagliptin phosphat-1-Wasser;STEGLUJAN;MSD Sharp&Dohme;;;98;St;249,9;72,89;177,01;177,01;183,29;12,39;234,85;;Filmtabletten;01.06.2018;Ertugliflozin-Pidolsäure 6,48 mg | Sitagliptin phosphat-1-Wasser 128,48 mg
13965992;Ertugliflozin-Pidolsäure | Sitagliptin phosphat-1-Wasser;STEGLUJAN;MSD Sharp&Dohme;;;28;St;71,4;20,82;50,58;50,58;52,87;3,54;74,99;;Filmtabletten;15.05.2018;Ertugliflozin-Pidolsäure 19,43 mg | Sitagliptin phosphat-1-Wasser 128,48 mg
13966141;Ertugliflozin-Pidolsäure | Sitagliptin phosphat-1-Wasser;STEGLUJAN;MSD Sharp&Dohme;;;30X1;St;0;0;0;0;0;0;0;;Filmtabletten;01.06.2018;Sitagliptin phosphat-1-Wasser 128,48 mg | Ertugliflozin-Pidolsäure 19,43 mg
13966135;Ertugliflozin-Pidolsäure | Sitagliptin phosphat-1-Wasser;STEGLUJAN;MSD Sharp&Dohme;;;98;St;249,9;72,89;177,01;177,01;183,29;12,39;234,85;;Filmtabletten;01.06.2018;Ertugliflozin-Pidolsäure 19,43 mg | Sitagliptin phosphat-1-Wasser 128,48 mg
11112908;Asfotase alfa;STRENSIQ;Alexion Pharma;0,45;ml;12X0,45;ml;18144;7084,8;11059,2;11059,2;11059,2;0;13565,45;;Injektionslösung;01.10.2015;Asfotase alfa 18 mg
11112937;Asfotase alfa;STRENSIQ;Alexion Pharma;0,7;ml;12X0,7;ml;28224;11020,8;17203,2;17203,2;17203,2;0;21096,15;;Injektionslösung;01.10.2015;Asfotase alfa 28 mg
11112966;Asfotase alfa;STRENSIQ;Alexion Pharma;1;ml;12X1,0;ml;40320;15744;24576;24576;24576;0;30132,99;;Injektionslösung;01.10.2015;Asfotase alfa 40 mg
11112989;Asfotase alfa;STRENSIQ;Alexion Pharma;0,8;ml;12X0,8;ml;80640;31488;49152;49152;49152;0;60255,79;;Injektionslösung;01.10.2015;Asfotase alfa 80 mg
04704011;Elvitegravir | Cobicistat | Emtricitabin | Tenofovir disoproxil fumarat;STRIBILD;Gilead Scien.;;;30;St;1406,23;662,48;743,75;743,75;767,88;52,06;951,38;;Filmtabletten;15.06.2013;Emtricitabin 200 mg | Elvitegravir 150 mg | Cobicistat 150 mg | Tenofovir disoproxil fumarat 299,75 mg
04704028;Elvitegravir | Cobicistat | Emtricitabin | Tenofovir disoproxil fumarat;STRIBILD;Gilead Scien.;;;3X30;St;4218,69;1987,44;2231,25;2231,25;2269,75;156,19;2792,22;;Filmtabletten;15.06.2013;Elvitegravir 150 mg | Cobicistat 150 mg | Tenofovir disoproxil fumarat 299,75 mg | Emtricitabin 200 mg
13832825;Olodaterol hydrochlorid;STRIVERDI;Boehringer Ing.;;;1X4,0;ml;30,86;0;0;30,86;32,53;0;50,06;;Inhalationslösung;01.03.2019;Olodaterol hydrochlorid 2,74 µg
13832848;Olodaterol hydrochlorid;STRIVERDI;Boehringer Ing.;;;1X4,0;ml;0;0;0;0;0;0;0;;Inhalationslösung;01.03.2019;Olodaterol hydrochlorid 2,74 µg
13832831;Olodaterol hydrochlorid;STRIVERDI;Boehringer Ing.;;;3X4,0;ml;98,13;0;0;98,13;101,92;0;135,11;;Inhalationslösung;01.03.2019;Olodaterol hydrochlorid 2,74 µg
14239986;Insulin glargin | Lixisenatid;SULIQUA;Sanofi-Aventis;3;ml;5X3;ml;71,75;0;71,75;71,75;74,71;5,02;101,76;;Injektionslösung;01.01.2020;Lixisenatid 0,1 mg | Insulin glargin 300 E.
14240067;Insulin glargin | Lixisenatid;SULIQUA;Sanofi-Aventis;3;ml;5X3;ml;0;0;0;0;0;0;0;;Injektionslösung;01.01.2020;Lixisenatid 0,1 mg | Insulin glargin 300 E.
14239992;Insulin glargin | Lixisenatid;SULIQUA;Sanofi-Aventis;3;ml;10X3;ml;143,5;0;143,5;143,5;148,72;10,05;192,47;;Injektionslösung;01.01.2020;Lixisenatid 0,1 mg | Insulin glargin 300 E.
10302239;Siltuximab;SYLVANT;Eusa Pharma NL;;;1;St;689;186,14;502,86;502,86;519,4;35,2;646,81;;Pulver zur Herstellung eines Infusionslösungskonzentrates;15.06.2014;Siltuximab 100 mg
10302245;Siltuximab;SYLVANT;Eusa Pharma NL;;;1;St;2805,56;794,12;2011,44;2011,44;2049,94;140,8;2522,8;;Pulver zur Herstellung eines Infusionslösungskonzentrates;15.06.2014;Siltuximab 400 mg
14281445;Tezacaftor | Ivacaftor;SYMKEVI;Vertex;;;28;St;5491,78;274,59;5217,19;5217,19;5217,19;365,2;6404,9;;Filmtabletten;01.12.2018;Ivacaftor 150 mg | Tezacaftor 100 mg
13653703;Darunavir-Ethanol (1:1) | Cobicistat | Emtricitabin | Tenofovir alafenamid hemifumarat;SYMTUZA;Janssen-Cilag;;;30;St;1078,86;333,86;745;745;769,17;0;952,96;;Filmtabletten;15.10.2017;Darunavir-Ethanol (1:1) 867,29 mg | Tenofovir alafenamid hemifumarat 11,22 mg | Emtricitabin 200 mg | Cobicistat 150 mg
13653726;Darunavir-Ethanol (1:1) | Cobicistat | Emtricitabin | Tenofovir alafenamid hemifumarat;SYMTUZA;Janssen-Cilag;;;90;St;3236,58;1001,58;2235;2235;2273,5;0;2796,82;;Filmtabletten;01.12.2017;Darunavir-Ethanol (1:1) 867,29 mg | Cobicistat 150 mg | Tenofovir alafenamid hemifumarat 11,22 mg | Emtricitabin 200 mg
07699842;Dabrafenib mesilat;TAFINLAR;Novartis Pharma;;;1X120;St;4620;1479,3;3140,7;3140,7;3179,2;0;3906,94;;Hartkapseln;01.10.2013;Dabrafenib mesilat 59,25 mg
07699865;Dabrafenib mesilat;TAFINLAR;Novartis Pharma;;;1X120;St;6930;2218,95;4711,05;4711,05;4749,55;0;5831,71;;Hartkapseln;01.10.2013;Dabrafenib mesilat 88,87 mg
12743321;Osimertinib mesilat;TAGRISSO;AstraZeneca Sp.;;;30;St;6900;1924,44;4975,56;4975,56;5014,06;348,29;6155,92;;Filmtabletten;01.11.2017;Osimertinib mesilat 47,69 mg
12743338;Osimertinib mesilat;TAGRISSO;AstraZeneca Sp.;;;30;St;6900;1924,44;4975,56;4975,56;5014,06;348,29;6155,92;;Filmtabletten;01.11.2017;Osimertinib mesilat 95,39 mg
15248616;Lanadelumab;TAKHZYRO;Shire;2;ml;1;St;14166;0;0;14166;14204,5;991,62;17420,65;;Injektionslösung;01.02.2019;Lanadelumab 300 mg
15571576;Lanadelumab;TAKHZYRO;Shire;2;ml;2;St;28332;0;0;28332;28370,5;1983,24;34783,91;;Injektionslösung;01.07.2019;Lanadelumab 300 mg
15571582;Lanadelumab;TAKHZYRO;Shire;2;ml;6;St;84996;0;0;84996;85034,5;5949,72;104236,98;;Injektionslösung;01.07.2019;Lanadelumab 300 mg
12143408;Ixekizumab;TALTZ;Lilly;1;ml;2;St;2240;0;2240;2240;2278,5;0;2802,95;;Injektionslösung;01.03.2017;Ixekizumab 80 mg
12143466;Ixekizumab;TALTZ;Lilly;1;ml;2;St;2240;0;2240;0;0;0;0;;Injektionslösung;01.03.2017;Ixekizumab 80 mg
14327130;Ixekizumab;TALTZ;Lilly;1;ml;2;St;0;0;0;0;0;0;0;;Injektionslösung;15.08.2018;Ixekizumab 80 mg
12143437;Ixekizumab;TALTZ;Lilly;1;ml;3;St;3360;0;3360;3360;3398,5;0;4175,73;;Injektionslösung;01.03.2017;Ixekizumab 80 mg
12143383;Ixekizumab;TALTZ;Lilly;1;ml;2;St;2240;0;2240;2240;2278,5;0;2802,95;;Injektionslösung in einem Fertigpen;01.03.2017;Ixekizumab 80 mg
12143420;Ixekizumab;TALTZ;Lilly;1;ml;2;St;2240;0;2240;0;0;0;0;;Injektionslösung in einem Fertigpen;01.03.2017;Ixekizumab 80 mg
14327118;Ixekizumab;TALTZ;Lilly;1;ml;2;St;0;0;0;0;0;0;0;;Injektionslösung in einem Fertigpen;15.08.2018;Ixekizumab 80 mg
12143414;Ixekizumab;TALTZ;Lilly;1;ml;3;St;3360;0;3360;3360;3398,5;0;4175,73;;Injektionslösung in einem Fertigpen;01.03.2017;Ixekizumab 80 mg
15319440;Tafluprost | Timolol hydrogenmaleat;TAPTIQOM;Santen;0,3;ml;30X0,3;ml;18;0;0;18;19,27;0;33,81;;Einzeldosispipetten;01.01.2019;Timolol hydrogenmaleat 2,05 mg | Tafluprost 4,5 µg
15583935;Tafluprost | Timolol hydrogenmaleat;TAPTIQOM;Santen;0,3;ml;30X0,3;ml;0;0;0;0;0;0;0;;Einzeldosispipetten;15.09.2019;Tafluprost 4,5 µg | Timolol hydrogenmaleat 2,05 mg
15483346;Tafluprost | Timolol hydrogenmaleat;TAPTIQOM;Santen;0,3;ml;90X0,3;ml;54;0;0;54;56,4;0;79,31;;Einzeldosispipetten;01.09.2019;Timolol hydrogenmaleat 2,05 mg | Tafluprost 4,5 µg
14239957;Atezolizumab;TECENTRIQ;Roche Ph.;14;ml;14;ml;2646,87;0;0;2646,87;2685,37;185,28;3301,64;;Infusionslösungskonzentrat;01.10.2019;Atezolizumab 840 mg
11306050;Atezolizumab;TECENTRIQ;Roche Ph.;20;ml;20;ml;5134,37;1353,12;3781,25;3781,25;3819,75;264,69;4692,05;;Infusionslösungskonzentrat;15.10.2017;Atezolizumab 1200 mg
04868876;Dimethyl fumarat;TECFIDERA;Biogen;;;14;St;431,25;339,77;91,48;91,48;95,06;6,4;126,7;;Magensaftresistente Hartkapseln;01.03.2014;Dimethyl fumarat 120 mg
04870548;Dimethyl fumarat;TECFIDERA;Biogen;;;56;St;1725;993,19;731,81;731,81;755,56;51,23;936,28;;Magensaftresistente Hartkapseln;01.03.2014;Dimethyl fumarat 240 mg
10946899;Dimethyl fumarat;TECFIDERA;Biogen;;;168;St;5175;2979,58;2195,42;2195,42;2233,92;153,68;2748,31;;Magensaftresistente Hartkapseln;15.01.2015;Dimethyl fumarat 240 mg
14318289;Inotersen natrium;TEGSEDI;Akcea Therap.;1,5;ml;4;St;32365,39;10781,39;21584;21584;21622,5;0;26512,89;;Injektionslösung;01.10.2018;Inotersen natrium 300,51 mg
09391574;Tegafur | Gimeracil | Oteracil kalium;TEYSUNO;Nordic Pharma;;;42;St;146,25;14,63;131,62;131,62;136,47;9,21;177,45;;Hartkapseln;01.07.2012;Tegafur 15 mg | Oteracil kalium 14,66 mg | Gimeracil 4,35 mg
09736903;Tegafur | Gimeracil | Oteracil kalium;TEYSUNO;Nordic Pharma;;;84;St;292,5;29,25;263,25;263,25;272,24;18,43;343,87;;Hartkapseln;15.11.2012;Oteracil kalium 14,66 mg | Tegafur 15 mg | Gimeracil 4,35 mg
09391605;Tegafur | Gimeracil | Oteracil kalium;TEYSUNO;Nordic Pharma;;;42;St;195;19,5;175,5;175,5;181,73;12,29;232,93;;Hartkapseln;01.07.2012;Gimeracil 5,8 mg | Oteracil kalium 19,63 mg | Tegafur 20 mg
09391628;Tegafur | Gimeracil | Oteracil kalium;TEYSUNO;Nordic Pharma;;;84;St;390;39;351;351;362,76;24,57;454,82;;Hartkapseln;01.07.2012;Tegafur 20 mg | Gimeracil 5,8 mg | Oteracil kalium 19,63 mg
12451245;Dolutegravir natrium;TIVICAY;ViiV;;;30;St;106,06;-6,94;113;106,06;110,1;0;145,13;;Filmtabletten;01.04.2017;Dolutegravir natrium 10,52 mg
12451251;Dolutegravir natrium;TIVICAY;ViiV;;;30;St;278,16;-4,34;282,5;278,16;287,62;0;362,72;;Filmtabletten;01.04.2017;Dolutegravir natrium 26,31 mg
07522983;Dolutegravir natrium;TIVICAY;ViiV;;;30;St;724;159;565;565;583,5;0;725,39;;Filmtabletten;15.02.2014;Dolutegravir natrium 52,62 mg
07523008;Dolutegravir natrium;TIVICAY;ViiV;;;90;St;2172;477;1695;1695;1733,5;0;2134,94;;Filmtabletten;15.03.2014;Dolutegravir natrium 52,62 mg
13571589;Fluticason furoat | Umeclidinium bromid | Vilanterol trifenatat;TRELEGY;GlaxoSmithKl.;;;1;St;66,9;12,76;54,14;54,14;56,55;3,79;79,5;;Inhalationspulver;01.03.2018;Umeclidinium bromid 74,15 µg | Vilanterol trifenatat 39,82 µg | Fluticason furoat 100 µg
13571595;Fluticason furoat | Umeclidinium bromid | Vilanterol trifenatat;TRELEGY;GlaxoSmithKl.;;;1;St;0;0;0;0;0;0;0;;Inhalationspulver;01.03.2018;Umeclidinium bromid 74,15 µg | Vilanterol trifenatat 39,82 µg | Fluticason furoat 100 µg
13571632;Fluticason furoat | Umeclidinium bromid | Vilanterol trifenatat;TRELEGY;GlaxoSmithKl.;;;3;St;200,7;38,27;162,43;162,43;168,25;11,37;216,41;;Inhalationspulver;01.03.2018;Fluticason furoat 100 µg | Vilanterol trifenatat 39,82 µg | Umeclidinium bromid 74,15 µg
13653695;Guselkumab;TREMFYA;Janssen-Cilag;1;ml;1;St;3533,02;917,79;2615,23;2615,23;2653,73;0;3262,86;;Injektionslösung;15.12.2017;Guselkumab 100 mg
13830654;Guselkumab;TREMFYA;Janssen-Cilag;1;ml;1;St;0;0;0;0;0;0;0;;Injektionslösung;15.04.2018;Guselkumab 100 mg
14261684;Guselkumab;TREMFYA;Janssen-Cilag;1;ml;1;St;3533,02;917,79;2615,23;2615,23;2653,73;0;3262,86;;Injektionslösung;01.10.2018;Guselkumab 100 mg
14261690;Guselkumab;TREMFYA;Janssen-Cilag;1;ml;1;St;0;0;0;0;0;0;0;;Injektionslösung;01.10.2018;Guselkumab 100 mg
14357355;Guselkumab;TREMFYA;Janssen-Cilag;1;ml;2;St;7066,04;1835,58;5230,46;5230,46;5268,96;0;6468,35;;Injektionslösung;15.02.2019;Guselkumab 100 mg
11695057;Insulin degludec;TRESIBA;Novo Nordisk;3;ml;5X3;ml;36,6;0;36,6;36,6;38,45;2,56;57,31;;Injektionslösung;01.12.2018;Insulin degludec 300 E.
13883426;Insulin degludec;TRESIBA;Novo Nordisk;3;ml;5X3;ml;0;0;0;0;0;0;0;;Injektionslösung;15.01.2019;Insulin degludec 300 E.
11695063;Insulin degludec;TRESIBA;Novo Nordisk;3;ml;10X3;ml;73,2;0;73,2;73,2;76,21;5,12;103,6;;Injektionslösung;01.12.2018;Insulin degludec 300 E.
13883403;Insulin degludec;TRESIBA;Novo Nordisk;3;ml;1X3;ml;0;0;0;0;0;0;0;;Injektionslösung;15.01.2019;Insulin degludec 600 E.
11695086;Insulin degludec;TRESIBA;Novo Nordisk;3;ml;3X3;ml;43,92;0;43,92;43,92;46;3,07;66,57;;Fertigspritzen;01.12.2018;Insulin degludec 600 E.
11695100;Insulin degludec;TRESIBA;Novo Nordisk;3;ml;3X3;ml;43,92;0;43,92;0;0;0;0;;Fertigspritzen;01.12.2018;Insulin degludec 600 E.
14362600;Insulin degludec;TRESIBA;Novo Nordisk;3;ml;5X3;ml;73,2;0;73,2;73,2;76,21;5,12;103,6;;Fertigspritzen;01.12.2018;Insulin degludec 600 E.
10391243;Dolutegravir natrium | Abacavir hemisulfat | Lamivudin;TRIUMEQ;ViiV;;;30;St;1170;225;945;780;805,27;0;997,21;;Filmtabletten;01.10.2014;Abacavir hemisulfat 702,76 mg | Dolutegravir natrium 52,62 mg | Lamivudin 300 mg
10391272;Dolutegravir natrium | Abacavir hemisulfat | Lamivudin;TRIUMEQ;ViiV;;;90;St;3510;675;2835;2340;2378,5;0;2925,52;;Filmtabletten;01.10.2014;Abacavir hemisulfat 702,76 mg | Dolutegravir natrium 52,62 mg | Lamivudin 300 mg
10921563;Dulaglutid;TRULICITY;Lilly;0,5;ml;4;St;77,36;0;77,36;77,36;80,5;5,42;108,86;;Injektionslösung;01.02.2015;Dulaglutid 0,75 mg
14264033;Dulaglutid;TRULICITY;Lilly;0,5;ml;12;St;232,08;0;232,08;232,08;240,09;16,25;304,46;;Injektionslösung;15.01.2019;Dulaglutid 0,75 mg
10921534;Dulaglutid;TRULICITY;Lilly;0,5;ml;4;St;77,36;0;77,36;77,36;80,5;5,42;108,86;;Injektionslösung;01.02.2015;Dulaglutid 1,5 mg
15888824;Dulaglutid;TRULICITY;Lilly;0,5;ml;4;St;0;0;0;0;0;0;0;;Injektionslösung;01.01.2020;Dulaglutid 1,5 mg
10921557;Dulaglutid;TRULICITY;Lilly;0,5;ml;12;St;232,08;0;232,08;232,08;240,09;16,25;304,46;;Injektionslösung;01.03.2015;Dulaglutid 1,5 mg
10101995;Cobicistat;TYBOST;Gilead Scien.;;;30;St;36,77;4,24;32,53;32,53;34,25;2,28;52,17;;Filmtabletten;01.04.2014;Cobicistat 150 mg
10102003;Cobicistat;TYBOST;Gilead Scien.;;;3X30;St;110,31;12,72;97,59;97,59;101,36;6,83;134,42;;Filmtabletten;01.02.2015;Cobicistat 150 mg
11565395;Indacaterol maleat | Glycopyrronium bromid;ULTIBRO;Novartis Pharma;;;10;St;20,2;3,21;16,99;16,99;18,23;0;32,53;;Hartkapseln mit Pulver zur Inhalation;01.10.2017;Glycopyrronium bromid 62,55 µg | Indacaterol maleat 142,53 µg
04857708;Indacaterol maleat | Glycopyrronium bromid;ULTIBRO;Novartis Pharma;;;30;St;60,6;9,64;50,96;50,96;53,27;0;75,48;;Hartkapseln mit Pulver zur Inhalation;15.11.2013;Indacaterol maleat 142,53 µg | Glycopyrronium bromid 62,55 µg
04857714;Indacaterol maleat | Glycopyrronium bromid;ULTIBRO;Novartis Pharma;;;90;St;181,8;28,93;152,87;152,87;158,39;0;204,32;;Hartkapseln mit Pulver zur Inhalation;15.11.2013;Indacaterol maleat 142,53 µg | Glycopyrronium bromid 62,55 µg
04857772;Indacaterol maleat | Glycopyrronium bromid;ULTIBRO;Novartis Pharma;;;15X10;St;0;0;0;0;0;0;0;;Hartkapseln mit Pulver zur Inhalation;15.11.2013;Indacaterol maleat 142,53 µg | Glycopyrronium bromid 62,55 µg
13587946;Indacaterol maleat | Glycopyrronium bromid;ULUNAR;Novartis Pharma;;;10;St;20,2;3,21;16,99;16,99;18,23;0;32,53;;Hartkapseln mit Pulver zur Inhalation;15.11.2017;Indacaterol maleat 142,53 µg | Glycopyrronium bromid 62,55 µg
11565403;Indacaterol maleat | Glycopyrronium bromid;ULUNAR;Novartis Pharma;;;30;St;60,6;9,64;50,96;50,96;53,27;0;75,48;;Hartkapseln mit Pulver zur Inhalation;15.12.2015;Glycopyrronium bromid 62,55 µg | Indacaterol maleat 142,53 µg
11565426;Indacaterol maleat | Glycopyrronium bromid;ULUNAR;Novartis Pharma;;;90;St;181,8;28,93;152,87;152,87;158,39;0;204,32;;Hartkapseln mit Pulver zur Inhalation;15.12.2015;Glycopyrronium bromid 62,55 µg | Indacaterol maleat 142,53 µg
11579339;Selexipag;UPTRAVI;Janssen-Cilag;;;10;St;0;0;0;0;0;0;0;;Filmtabletten;15.06.2016;Selexipag 0,2 mg
11579227;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 0,2 mg
11579233;Selexipag;UPTRAVI;Janssen-Cilag;;;140;St;10068,49;5015,07;5053,42;5053,42;5053,42;0;6204,16;;Filmtabletten;01.07.2016;Selexipag 0,2 mg
11579256;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 0,4 mg
11579262;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 0,6 mg
11579279;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 0,8 mg
11579285;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 1 mg
11579291;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 1,2 mg
11579316;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 1,4 mg
11579322;Selexipag;UPTRAVI;Janssen-Cilag;;;60;St;4315,07;1767,12;2547,95;2547,95;2547,95;0;3133,21;;Filmtabletten;15.06.2016;Selexipag 1,6 mg
10061362;Nintedanib esilat;VARGATEF;Boehringer Ing.;;;60;St;1443;340,1;1102,9;1102,9;1138,34;0;1405,45;;Weichkapseln;01.01.2015;Nintedanib esilat 120,41 mg
10061379;Nintedanib esilat;VARGATEF;Boehringer Ing.;;;120;St;2886;680,2;2205,8;2205,8;2244,3;0;2761,03;AV;Weichkapseln;01.01.2015;Nintedanib esilat 120,41 mg
14323391;Nintedanib esilat;VARGATEF;Boehringer Ing.;;;120;St;2886;680,2;2205,8;2205,8;2244,3;0;2761,03;;Weichkapseln;15.04.2019;Nintedanib esilat 120,41 mg
10061391;Nintedanib esilat;VARGATEF;Boehringer Ing.;;;60;St;2886;680,2;2205,8;2205,8;2244,3;0;2761,03;;Weichkapseln;01.01.2015;Nintedanib esilat 180,61 mg
13251347;Rolapitant hydrochlorid-1-Wasser;VARUBY;GlaxoSmithKl.;;;2;St;40,18;0;0;40,18;42,15;2,81;61,84;AV;Filmtabletten;01.06.2017;Rolapitant hydrochlorid-1-Wasser 99,8 mg
00089922;Sitagliptin phosphat-1-Wasser | Metformin hydrochlorid;VELMETIA;Berlin-Ch.;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;15.08.2008;Metformin hydrochlorid 850 mg | Sitagliptin phosphat-1-Wasser 64,24 mg
00089891;Sitagliptin phosphat-1-Wasser | Metformin hydrochlorid;VELMETIA;Berlin-Ch.;;;56;St;40,04;13,44;26,6;26,6;28,14;0;44,67;;Filmtabletten;15.08.2008;Metformin hydrochlorid 850 mg | Sitagliptin phosphat-1-Wasser 64,24 mg
00089916;Sitagliptin phosphat-1-Wasser | Metformin hydrochlorid;VELMETIA;Berlin-Ch.;;;196;St;140,14;47,04;93,1;93,1;96,73;0;128,75;;Filmtabletten;15.08.2008;Metformin hydrochlorid 850 mg | Sitagliptin phosphat-1-Wasser 64,24 mg
00089968;Sitagliptin phosphat-1-Wasser | Metformin hydrochlorid;VELMETIA;Berlin-Ch.;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;15.08.2008;Sitagliptin phosphat-1-Wasser 64,24 mg | Metformin hydrochlorid 1000 mg
00089945;Sitagliptin phosphat-1-Wasser | Metformin hydrochlorid;VELMETIA;Berlin-Ch.;;;56;St;40,04;13,44;26,6;26,6;28,14;0;44,67;;Filmtabletten;15.08.2008;Sitagliptin phosphat-1-Wasser 64,24 mg | Metformin hydrochlorid 1000 mg
00089951;Sitagliptin phosphat-1-Wasser | Metformin hydrochlorid;VELMETIA;Berlin-Ch.;;;196;St;140,14;47,04;93,1;93,1;96,73;0;128,75;;Filmtabletten;15.08.2008;Metformin hydrochlorid 1000 mg | Sitagliptin phosphat-1-Wasser 64,24 mg
10203017;Eisen(III)-oxidhydroxid-Saccharose-Stärke-Komplex;VELPHORO;Fresenius Neph.;;;30;St;45,8;0;45,8;45,8;47,94;3,21;68,95;;Kautabletten;01.10.2014;Eisen(III)-oxidhydroxid-Saccharose-Stärke-Komplex
10203000;Eisen(III)-oxidhydroxid-Saccharose-Stärke-Komplex;VELPHORO;Fresenius Neph.;;;90;St;137,4;0;137,4;137,4;142,43;9,62;184,76;;Kautabletten;01.10.2014;Eisen(III)-oxidhydroxid-Saccharose-Stärke-Komplex
12653150;Patiromer-Calcium-Sorbitol-Hydrat;VELTASSA;Fresenius Neph.;;;30;St;300;108,75;191,25;191,25;197,97;13,39;252,84;;Pulver zur Herstellung einer Suspension zum Einnehmen;01.04.2018;Patiromer-Calcium-Sorbitol-Hydrat
13197263;Patiromer-Calcium-Sorbitol-Hydrat;VELTASSA;Fresenius Neph.;;;30;St;420;228,75;191,25;191,25;197,97;13,39;252,84;;Pulver zur Herstellung einer Suspension zum Einnehmen;01.05.2019;Patiromer-Calcium-Sorbitol-Hydrat
12596653;Tenofovir alafenamid hemifumarat;VEMLIDY;Gilead Scien.;;;30;St;410,01;165,63;244,38;244,38;252,78;17,11;320,01;;Filmtabletten;01.04.2017;Tenofovir alafenamid hemifumarat 28,05 mg
12596682;Tenofovir alafenamid hemifumarat;VEMLIDY;Gilead Scien.;;;3X30;St;1229,26;496,12;733,14;733,14;756,93;51,32;937,96;;Filmtabletten;01.04.2017;Tenofovir alafenamid hemifumarat 28,05 mg
12448740;Venetoclax;VENCLYXTO;AbbVie;;;10;St;448,6;403,9;44,7;44,7;46,81;0;67,56;AV;Filmtabletten;01.01.2017;Venetoclax 10 mg
12448757;Venetoclax;VENCLYXTO;AbbVie;;;14;St;628,04;565,46;62,58;62,58;65,25;0;90,17;;Filmtabletten;01.01.2017;Venetoclax 10 mg
12448763;Venetoclax;VENCLYXTO;AbbVie;;;5;St;448,6;336,85;111,75;111,75;115,97;0;152,33;AV;Filmtabletten;01.01.2017;Venetoclax 50 mg
12448786;Venetoclax;VENCLYXTO;AbbVie;;;7;St;628,04;471,59;156,45;156,45;162,08;0;208,85;;Filmtabletten;01.01.2017;Venetoclax 50 mg
12448792;Venetoclax;VENCLYXTO;AbbVie;;;7;St;628,04;315,14;312,9;312,9;323,46;0;406,65;;Filmtabletten;01.01.2017;Venetoclax 100 mg
12448800;Venetoclax;VENCLYXTO;AbbVie;;;14;St;1046,73;420,93;625,8;625,8;646,21;0;802,25;;Filmtabletten;01.01.2017;Venetoclax 100 mg
12448817;Venetoclax;VENCLYXTO;AbbVie;;;112;St;6699,1;1692,7;5006,4;5006,4;5044,9;0;6193,72;;Filmtabletten;01.01.2017;Venetoclax 100 mg
14219274;Abemaciclib;VERZENIOS;Lilly;;;28;St;1337;0;0;1337;1375,5;93,59;1696,14;;Filmtabletten;01.11.2018;Abemaciclib 50 mg
14219280;Abemaciclib;VERZENIOS;Lilly;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;01.11.2018;Abemaciclib 50 mg
14219334;Abemaciclib;VERZENIOS;Lilly;;;56;St;2674;0;0;2674;2712,5;187,18;3334,9;;Filmtabletten;01.11.2018;Abemaciclib 50 mg
14375790;Abemaciclib;VERZENIOS;Lilly;;;168;St;8022;0;0;8022;8060,5;561,54;9889,95;;Filmtabletten;01.04.2019;Abemaciclib 50 mg
14219297;Abemaciclib;VERZENIOS;Lilly;;;28;St;1337;0;0;1337;1375,5;93,59;1696,14;;Filmtabletten;01.11.2018;Abemaciclib 100 mg
14219305;Abemaciclib;VERZENIOS;Lilly;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;01.11.2018;Abemaciclib 100 mg
14219340;Abemaciclib;VERZENIOS;Lilly;;;56;St;2674;0;0;2674;2712,5;187,18;3334,9;;Filmtabletten;01.11.2018;Abemaciclib 100 mg
14376097;Abemaciclib;VERZENIOS;Lilly;;;168;St;8022;0;0;8022;8060,5;561,54;9889,95;;Filmtabletten;01.04.2019;Abemaciclib 100 mg
14219311;Abemaciclib;VERZENIOS;Lilly;;;28;St;1337;0;0;1337;1375,5;93,59;1696,14;;Filmtabletten;01.11.2018;Abemaciclib 150 mg
